115493,110385,-,117006,111898,-
40310,44299,+,40915,44904,+
118614,115114,-,120127,116627,-
59544,63113,+,60410,63979,+
110667,113996,+,112180,115509,+
113685,110731,-,115198,112244,-
39111,36856,-,39710,37455,-
106248,108542,+,107762,110056,+
15434,13695,-,15984,14245,-
8397,6547,-,7242,5392,-
115115,117019,+,116628,118532,+
42769,40892,-,43374,41497,-
121262,119547,-,122778,121063,-
63103,61154,-,63969,62020,-
8498,10042,+,7347,8891,+
93765,95480,+,95270,96985,+
61413,59797,-,62279,60663,-
90341,88506,-,91818,89983,-
95866,94280,-,97371,95785,-
104394,102589,-,105905,104100,-
88545,90365,+,90022,91842,+
40788,42617,+,41393,43222,+
38711,40273,+,39310,40872,+
119550,121262,+,121066,122778,+
101687,100011,-,103196,101520,-
28587,26905,-,29143,27461,-
6550,8160,+,5395,7005,+
117185,118615,+,118698,120128,+
117365,115551,-,118878,117064,-
95843,97519,+,97351,99027,+
59801,61480,+,60667,62346,+
94376,95869,+,95881,97374,+
37549,39099,+,38148,39698,+
32466,33824,+,33032,34390,+
121261,119504,-,122777,121020,-
30830,32362,+,31400,32932,+
31144,32376,+,31714,32946,+
108892,107462,-,110406,108976,-
59398,61005,+,60264,61871,+
44253,42793,-,44858,43398,-
18276,19877,+,18685,20286,+
60995,59397,-,61861,60263,-
19562,18267,-,19971,18676,-
113305,114753,+,114818,116266,+
10066,8561,-,8915,7410,-
42660,44300,+,43265,44905,+
61090,59402,-,61956,60268,-
19875,18256,-,20284,18665,-
61663,63123,+,62529,63989,+
106749,105121,-,108263,106635,-
101460,100171,-,102969,101680,-
62790,61516,-,63656,62382,-
5206,6429,+,4038,5261,+
33824,32457,-,34390,33023,-
116248,117621,+,117761,119134,+
104399,105652,+,105913,107166,+
105067,106395,+,106581,107909,+
106391,105072,-,107905,106586,-
90547,89432,-,92024,90909,-
100012,101355,+,101521,102864,+
13643,12510,-,14193,13060,-
89237,90547,+,90714,92024,+
45306,46457,+,45909,47060,+
39919,38705,-,40518,39304,-
40312,41496,+,40917,42101,+
110324,109071,-,111838,110585,-
136156,137352,+,136375,137571,+
111451,112662,+,112964,114175,+
48399,47446,-,49010,48057,-
127756,128709,+,49010,48057,-
48399,47446,-,129388,130341,+
127756,128709,+,129388,130341,+
32361,31153,-,32931,31723,-
6990,8411,+,5835,7256,+
138758,137709,-,139962,138913,-
109102,110370,+,110616,111884,+
110373,109291,-,111887,110805,-
46493,45315,-,47096,45918,-
44300,45331,+,44906,45937,+
15938,17113,+,16485,17660,+
128708,127788,-,130340,129420,-
47447,48367,+,130340,129420,-
128708,127788,-,48058,48978,+
47447,48367,+,48058,48978,+
98640,97501,-,100146,99007,-
137739,138758,+,138943,139962,+
68116,67100,-,69863,68847,-
118591,117455,-,120104,118968,-
27242,28585,+,27798,29141,+
76931,75930,-,78849,77848,-
41382,40309,-,41987,40914,-
137276,136164,-,137495,136383,-
121293,120118,-,122809,121634,-
117415,116279,-,118928,117792,-
75931,76926,+,77849,78844,+
18268,19305,+,18677,19714,+
8417,7368,-,7262,6213,-
120178,121263,+,121694,122779,+
137352,136168,-,137571,136387,-
61643,62722,+,62509,63588,+
91926,90988,-,93432,92494,-
35460,34606,-,36032,35178,-
40155,39178,-,40754,39777,-
90859,91914,+,92365,93420,+
31036,30083,-,31606,30653,-
43957,42860,-,44562,43465,-
97499,96315,-,99007,97823,-
45316,46464,+,45919,47067,+
90852,91928,+,92358,93434,+
95376,94375,-,96881,95880,-
26911,27723,+,27467,28279,+
82555,81656,-,84334,83435,-
31092,32069,+,31662,32639,+
94366,95265,+,95871,96770,+
50243,49332,-,50854,49943,-
125912,126823,+,50854,49943,-
50243,49332,-,127544,128455,+
125912,126823,+,127544,128455,+
27778,28590,+,28334,29146,+
108188,107193,-,109702,108707,-
50242,49343,-,50853,49954,-
125913,126812,+,50853,49954,-
50242,49343,-,127545,128444,+
125913,126812,+,127545,128444,+
91927,90851,-,93433,92357,-
122216,123349,+,123738,124871,+
79311,80312,+,80960,81961,+
81657,82625,+,83436,84404,+
95264,94356,-,96769,95861,-
27719,26910,-,28275,27466,-
126739,125912,-,128371,127544,-
49416,50243,+,128371,127544,-
126739,125912,-,50027,50854,+
49416,50243,+,50027,50854,+
97498,98499,+,99004,100005,+
109295,110188,+,110809,111702,+
30087,31028,+,30657,31598,+
114048,115076,+,115561,116589,+
107237,108208,+,108751,109722,+
26895,27860,+,27451,28416,+
96771,95962,-,98279,97470,-
126723,125902,-,128355,127534,-
49432,50253,+,128355,127534,-
126723,125902,-,50043,50864,+
49432,50253,+,50043,50864,+
25876,26838,+,26437,27399,+
29288,30088,+,29857,30657,+
80311,79280,-,81960,80929,-
28592,27792,-,29148,28348,-
32047,31094,-,32617,31664,-
114561,113752,-,116074,115265,-
75948,76919,+,77866,78837,+
27862,26894,-,28418,27450,-
99249,100256,+,100758,101765,+
35509,34604,-,36081,35176,-
117670,118611,+,119183,120124,+
81650,82558,+,83429,84337,+
31113,30280,-,31683,30850,-
76930,75929,-,78848,77847,-
90989,91927,+,92495,93433,+
56430,57188,+,57166,57924,+
64416,63631,-,65279,64494,-
79327,80316,+,80976,81965,+
12511,13458,+,13061,14008,+
100013,100840,+,101522,102349,+
98566,97745,-,100072,99251,-
110377,111270,+,111890,112783,+
18833,19879,+,19242,20288,+
113146,112163,-,114659,113676,-
22223,22969,+,22590,23336,+
33819,32851,-,34385,33417,-
105277,104396,-,106791,105910,-
71884,71159,-,73613,72888,-
123160,122285,-,124682,123807,-
116463,117383,+,117976,118896,+
13626,14528,+,14176,15078,+
67340,68122,+,69087,69869,+
67147,68121,+,68894,69868,+
106771,105998,-,108285,107512,-
97501,96815,-,99009,98323,-
103805,103011,-,105316,104522,-
91745,90858,-,93251,92364,-
63639,64439,+,64502,65302,+
51630,50995,-,52242,51607,-
124525,125160,+,52242,51607,-
51630,50995,-,126156,126791,+
124525,125160,+,126156,126791,+
39081,39911,+,39680,40510,+
14580,15416,+,15130,15966,+
70577,69816,-,72321,71560,-
57187,56429,-,57923,57165,-
80990,81664,+,82766,83440,+
74556,75233,+,76481,77158,+
51632,50994,-,52244,51606,-
124523,125161,+,52244,51606,-
51632,50994,-,126154,126792,+
124523,125161,+,126154,126792,+
9192,8500,-,8041,7349,-
99975,99247,-,101484,100756,-
63652,64419,+,64515,65282,+
125172,124522,-,126803,126153,-
50983,51633,+,126803,126153,-
125172,124522,-,51595,52245,+
50983,51633,+,51595,52245,+
15954,16583,+,16501,17130,+
114673,113804,-,116186,115317,-
75233,74397,-,77158,76322,-
102840,103658,+,104351,105169,+
9482,8682,-,8331,7531,-
97734,98564,+,99240,100070,+
33472,32849,-,34038,33415,-
71160,71885,+,72889,73614,+
31745,31026,-,32315,31596,-
53382,52753,-,54017,53388,-
19108,18266,-,19517,18675,-
66978,67706,+,68725,69453,+
53375,52752,-,54010,53387,-
13828,14526,+,14378,15076,+
43721,42927,-,44326,43532,-
114817,115500,+,116330,117013,+
54352,53732,-,54988,54368,-
23035,22220,-,23402,22587,-
70879,70100,-,72623,71844,-
16706,15936,-,17253,16483,-
121970,121260,-,123489,122779,-
48397,47807,-,49008,48418,-
127758,128348,+,49008,48418,-
103658,104401,+,105169,105912,+
48397,47807,-,129390,129980,+
127758,128348,+,129390,129980,+
81658,82470,+,83437,84249,+
16582,15935,-,17129,16482,-
125170,124520,-,126801,126151,-
50985,51635,+,126801,126151,-
125170,124520,-,51597,52247,+
50985,51635,+,51597,52247,+
99239,99976,+,100748,101485,+
64339,63641,-,65202,64504,-
20516,19878,-,20928,20290,-
14135,14935,+,14685,15485,+
27906,28586,+,28462,29142,+
50244,49672,-,50855,50283,-
125911,126483,+,50855,50283,-
50244,49672,-,127543,128115,+
125911,126483,+,127543,128115,+
74231,73569,-,76160,75498,-
8535,9233,+,7384,8082,+
88510,89274,+,89987,90751,+
32375,31794,-,32945,32364,-
128709,128098,-,130341,129730,-
