115737,113629,-,114669,112561,-
17129,15327,-,17961,16159,-
113626,116514,+,112558,115446,+
40016,38382,-,39394,37760,-
15460,17484,+,16292,18316,+
28292,30010,+,28546,30264,+
130478,128931,-,129257,127710,-
48856,50403,+,129257,127710,-
130478,128931,-,48064,49611,+
48856,50403,+,48064,49611,+
127685,126285,-,126468,125068,-
51649,53049,+,126468,125068,-
127685,126285,-,50853,52253,+
51649,53049,+,50853,52253,+
53035,51647,-,52239,50851,-
126299,127687,+,52239,50851,-
53035,51647,-,125082,126470,+
126299,127687,+,125082,126470,+
44704,46623,+,44089,46008,+
8416,9804,+,10114,11502,+
45143,47023,+,44528,46408,+
53036,51648,-,52240,50852,-
126298,127686,+,52240,50852,-
53036,51648,-,125081,126469,+
126298,127686,+,125081,126469,+
118780,117074,-,117700,115994,-
120364,118796,-,119269,117701,-
30006,28339,-,30260,28593,-
113625,112456,-,112554,111385,-
114707,116491,+,113639,115423,+
33861,35090,+,34024,35253,+
21179,19890,-,21305,20016,-
62039,60744,-,63377,62082,-
50084,48855,-,49292,48063,-
129250,130479,+,49292,48063,-
50084,48855,-,128029,129258,+
129250,130479,+,128029,129258,+
102023,104095,+,100960,103032,+
122760,121300,-,121656,120196,-
7561,6380,-,9307,8126,-
37203,36022,-,37339,36158,-
85935,87356,+,86647,88068,+
60658,62040,+,61996,63378,+
42165,40465,-,41532,39832,-
100726,99242,-,99663,98179,-
77305,78573,+,77687,78955,+
97926,99239,+,96866,98179,+
64079,63129,-,65437,64487,-
101610,103376,+,100547,102313,+
115411,113630,-,114343,112562,-
103288,101912,-,102225,100849,-
78380,77310,-,78762,77692,-
53037,52183,-,52241,51387,-
126297,127151,+,52241,51387,-
53037,52183,-,125080,125934,+
126297,127151,+,125080,125934,+
105986,107443,+,104924,106381,+
42163,43218,+,41527,42582,+
3132,1582,-,3129,1579,-
33791,32508,-,34018,32735,-
108132,106732,-,107070,105670,-
19891,20991,+,20017,21117,+
106741,108099,+,105679,107037,+
17727,18686,+,18569,19528,+
116799,115783,-,115731,114715,-
40402,41340,+,39769,40707,+
50112,49213,-,49320,48421,-
129222,130121,+,49320,48421,-
15046,14147,-,15845,14946,-
50112,49213,-,128001,128900,+
129222,130121,+,128001,128900,+
94917,93865,-,93845,92793,-
22130,21246,-,22256,21372,-
129840,128941,-,128619,127720,-
49494,50393,+,128619,127720,-
129840,128941,-,48702,49601,+
49494,50393,+,48702,49601,+
100592,99453,-,99529,98390,-
98785,97730,-,97725,96670,-
83157,82261,-,84692,83796,-
73228,74262,+,72826,73860,+
107380,106085,-,106318,105023,-
99215,98295,-,98155,97235,-
110626,109625,-,109546,108545,-
36023,37057,+,36159,37193,+
1570,2496,+,1567,2493,+
781,1494,+,778,1491,+
35096,33903,-,35259,34066,-
113630,114388,+,112562,113320,+
126967,126287,-,125750,125070,-
52367,53047,+,125750,125070,-
126967,126287,-,51571,52251,+
52367,53047,+,51571,52251,+
64071,63106,-,65429,64464,-
60245,59079,-,61587,60421,-
93458,92577,-,92443,91562,-
16662,15535,-,17494,16367,-
112420,113625,+,111349,112554,+
38952,40007,+,38330,39385,+
6259,5318,-,8035,7094,-
108098,107031,-,107036,105969,-
50110,49454,-,49318,48662,-
129224,129880,+,49318,48662,-
50110,49454,-,128003,128659,+
129224,129880,+,128003,128659,+
41440,42156,+,40807,41523,+
46777,45701,-,46162,45086,-
117375,118286,+,116295,117206,+
108690,109667,+,107613,108590,+
137827,138612,+,135770,136555,+
99237,97810,-,98177,96750,-
119418,120374,+,118323,119279,+
8163,7582,-,9908,9327,-
82262,83143,+,83797,84678,+
72810,72136,-,72426,71752,-
1,555,+,1,555,+
60659,62047,+,61997,63385,+
45476,44715,-,44861,44100,-
18685,17726,-,19527,18568,-
2936,2265,-,2933,2262,-
123723,122758,-,122616,121651,-
38959,39717,+,38337,39095,+
1370,2050,+,1367,2047,+
63156,64079,+,64514,65437,+
128215,127685,-,126997,126467,-
51119,51649,+,126997,126467,-
128215,127685,-,50324,50854,+
51119,51649,+,50324,50854,+
17481,16717,-,18313,17549,-
73889,73227,-,73487,72825,-
55525,54941,-,55079,54495,-
2032,779,-,2029,776,-
86387,87370,+,87099,88082,+
51650,51114,-,50855,50319,-
127684,128220,+,50855,50319,-
51650,51114,-,126466,127002,+
127684,128220,+,126466,127002,+
138827,137775,-,136770,135718,-
109666,108689,-,108589,107612,-
34142,35233,+,34305,35396,+
61776,60631,-,63114,61969,-
25847,24861,-,26091,25105,-
30953,31504,+,31175,31726,+
51649,51107,-,50854,50312,-
127685,128227,+,50854,50312,-
51649,51107,-,126467,127009,+
127685,128227,+,126467,127009,+
63130,63750,+,64488,65108,+
44505,43255,-,43893,42643,-
9008,8394,-,10706,10092,-
6392,7405,+,8138,9151,+
92605,93459,+,91590,92444,+
128214,127684,-,126996,126466,-
51120,51650,+,126996,126466,-
128214,127684,-,50325,50855,+
51120,51650,+,50325,50855,+
99847,100593,+,98784,99530,+
97283,96612,-,96228,95557,-
115683,116513,+,114615,115445,+
59082,59600,+,60424,60942,+
113332,112418,-,112261,111347,-
43888,44520,+,43276,43908,+
51648,51115,-,50853,50320,-
127686,128219,+,50853,50320,-
49363,48854,-,48571,48062,-
129971,130480,+,48571,48062,-
51648,51115,-,126468,127001,+
127686,128219,+,126468,127001,+
49363,48854,-,128750,129259,+
129971,130480,+,128750,129259,+
16221,17108,+,17053,17940,+
25270,25854,+,25514,26098,+
2551,3123,+,2548,3120,+
32557,33198,+,32784,33425,+
41117,40419,-,40484,39786,-
22045,20774,-,22171,20900,-
60112,59498,-,61454,60840,-
128219,127683,-,127001,126465,-
