119365,114410,-,115499,110544,-
122480,118980,-,118614,115114,-
46292,42573,-,44023,40304,-
42571,39167,-,40308,36904,-
42576,45464,+,40307,43195,+
102946,99851,-,99057,95962,-
115364,117889,+,111498,114023,+
66357,64024,-,64083,61750,-
3117,631,-,3117,631,-
40280,42451,+,38017,40188,+
122496,120118,-,118630,116252,-
64015,66354,+,61741,64080,+
99756,101858,+,95867,97969,+
117888,115606,-,114022,111740,-
34723,36669,+,32463,34409,+
61458,63572,+,59181,61295,+
94452,92278,-,90608,88434,-
44665,42578,-,42396,40309,-
36669,34723,-,34409,32463,-
17566,15899,-,15479,13812,-
40641,42536,+,38378,40273,+
108313,110187,+,104402,106276,+
29174,30895,+,26905,28626,+
29164,30885,+,26895,28616,+
116847,118625,+,112981,114759,+
102162,100384,-,98273,96495,-
1564,3117,+,1564,3117,+
125125,123410,-,121262,119547,-
63145,61316,-,60868,59039,-
99758,98145,-,95872,94259,-
112891,111074,-,109010,107193,-
101549,99753,-,97660,95864,-
123413,125125,+,119550,121262,+
63288,61762,-,61011,59485,-
137931,136231,-,133877,132177,-
120934,122481,+,117068,118615,+
8567,10117,+,8510,10060,+
61513,63075,+,59236,60798,+
137933,136230,-,133879,132176,-
125148,123412,-,121285,119549,-
40972,42576,+,38709,40313,+
136230,137930,+,132176,133876,+
127712,125877,-,123843,122008,-
87951,89525,+,84599,86173,+
97694,99208,+,93808,95322,+
110651,108915,-,106740,105004,-
33406,34656,+,31144,32394,+
8161,6812,-,8100,6751,-
33142,31583,-,30865,29306,-
136379,137938,+,132325,133884,+
118981,120426,+,115115,116560,+
61901,63298,+,59624,61021,+
35042,36670,+,32782,34410,+
76765,78192,+,75604,77031,+
115469,113979,-,111603,110113,-
111286,112767,+,107405,108886,+
112767,111343,-,108886,107462,-
31589,32968,+,29312,30691,+
21651,20335,-,19562,18246,-
93776,92193,-,89932,88349,-
34655,33255,-,32393,30993,-
2936,1563,-,2936,1563,-
22669,21218,-,20580,19129,-
36640,35111,-,34380,32851,-
1587,2936,+,1587,2936,+
5269,6477,+,5221,6429,+
3,1454,+,3,1454,+
67982,69496,+,66602,68116,+
136231,137595,+,132177,133541,+
110308,108983,-,106397,105072,-
140260,141585,+,136153,137478,+
76758,78215,+,75597,77054,+
125851,127413,+,121982,123544,+
108978,110309,+,105067,106398,+
98023,99366,+,94137,95480,+
34695,35972,+,32435,33712,+
7054,8499,+,6993,8438,+
137938,136694,-,133884,132640,-
115599,116798,+,111733,112932,+
115882,117159,+,112016,113293,+
42182,40968,-,39919,38705,-
73762,72509,-,72376,71123,-
120267,121487,+,116401,117621,+
116708,115509,-,112842,111643,-
93108,94454,+,89264,90610,+
118916,117816,-,115050,113950,-
109604,110905,+,105693,106994,+
45516,46568,+,43247,44299,+
15730,14597,-,13643,12510,-
6479,5367,-,6431,5319,-
77909,76761,-,76748,75600,-
48721,47549,-,46463,45291,-
117941,119245,+,114075,115379,+
37744,36704,-,35481,34441,-
46570,47568,+,44300,45298,+
34309,33140,-,32047,30878,-
8499,7429,-,8438,7368,-
27987,29165,+,25716,26894,+
112840,113994,+,108959,110113,+
129162,128194,-,125170,124202,-
53228,54196,+,125170,124202,-
129162,128194,-,50985,51953,+
53228,54196,+,50985,51953,+
69496,68357,-,68116,66977,-
88547,89665,+,85195,86313,+
127042,125843,-,123173,121974,-
17126,15996,-,15039,13909,-
46567,45515,-,44298,43246,-
47707,48744,+,45449,46486,+
54250,53237,-,52007,50994,-
128140,129153,+,52007,50994,-
54250,53237,-,124148,125161,+
128140,129153,+,124148,125161,+
113993,112971,-,110112,109090,-
89512,88559,-,86160,85207,-
112440,113510,+,108559,109629,+
111341,112423,+,107460,108542,+
107191,108303,+,103283,104395,+
129155,128196,-,125163,124204,-
53235,54194,+,125163,124204,-
129155,128196,-,50992,51951,+
53235,54194,+,50992,51951,+
113979,115136,+,110113,111270,+
113992,112943,-,110111,109062,-
94736,95809,+,90852,91925,+
20329,21450,+,18240,19361,+
9598,8582,-,9541,8525,-
8360,7236,-,8299,7175,-
94725,95810,+,90841,91926,+
141359,140262,-,137252,136155,-
64014,65144,+,61740,62870,+
47628,48722,+,45370,46464,+
95807,94731,-,91923,90847,-
73763,72501,-,72377,71115,-
132992,132039,-,129002,128049,-
49398,50351,+,129002,128049,-
105394,104411,-,101490,100507,-
132992,132039,-,47153,48106,+
49398,50351,+,47153,48106,+
47583,46576,-,45313,44306,-
92179,93381,+,88335,89537,+
54195,53227,-,51952,50984,-
128195,129163,+,51952,50984,-
54195,53227,-,124203,125171,+
128195,129163,+,124203,125171,+
94738,95772,+,90854,91888,+
14598,15674,+,12511,13587,+
99190,98261,-,95304,94375,-
33141,34169,+,30879,31907,+
21258,22388,+,19169,20299,+
89657,88536,-,86305,85184,-
73764,72511,-,72378,71125,-
44705,45691,+,42436,43422,+
50350,49472,-,48105,47227,-
132040,132918,+,48105,47227,-
50350,49472,-,128050,128928,+
132040,132918,+,128050,128928,+
22671,21703,-,20582,19614,-
101907,102947,+,98018,99058,+
54194,53295,-,51951,51052,-
128196,129095,+,51951,51052,-
54194,53295,-,124204,125103,+
128196,129095,+,124204,125103,+
141231,140260,-,137124,136153,-
16671,17579,+,14584,15492,+
616,1518,+,616,1518,+
4633,3734,-,4588,3689,-
85239,84364,-,82537,81662,-
30003,29173,-,27734,26904,-
30721,29795,-,28452,27526,-
88606,89658,+,85254,86306,+
