450103,445991,-,64537,68649,+
829596,833693,+,117181,121278,+
386255,389707,+,421862,418410,-
624888,628352,+,840815,844279,+
461962,459107,-,679192,676337,-
685776,682723,-,590081,593134,+
114055,116415,+,162315,164675,+
260561,258321,-,860783,858543,-
443909,441693,-,70736,72952,+
317244,319586,+,372478,370136,-
759527,757383,-,57253,59397,+
185499,187706,+,649625,647418,-
229535,227526,-,666292,664283,-
617105,614679,-,278270,280696,+
797545,795155,-,447920,445530,-
134925,137186,+,864808,862547,-
273724,271499,-,471510,469285,-
65249,63363,-,894636,892750,-
447197,450103,+,67443,64537,-
534534,532216,-,778177,775859,-
325640,327406,+,255720,253954,-
441910,443910,+,72735,70735,-
369446,371467,+,741432,739411,-
504314,501147,-,221432,218265,-
1,1893,+,1,1893,+
491738,489858,-,338962,337082,-
482712,481102,-,659969,658359,-
146738,145035,-,427705,426002,-
380393,378759,-,269563,267929,-
782927,780888,-,671257,673296,+
57426,59078,+,328438,326786,-
578221,576590,-,910368,911999,+
388299,385903,-,419818,422214,+
735453,737195,+,716938,715196,-
477508,475985,-,919996,921519,+
143369,141636,-,129070,127337,-
432695,430923,-,309898,311670,+
832586,829602,-,120171,117187,-
384553,382880,-,273738,272065,-
603544,601766,-,306166,304388,-
442551,445286,+,72094,69359,-
221996,220221,-,797165,798940,+
483710,485173,+,494952,493489,-
481234,482721,+,658491,659978,+
661043,659613,-,773806,775236,+
204995,206401,+,454522,453116,-
407346,408761,+,784561,785976,+
459104,461962,+,676334,679192,+
321717,320371,-,804361,803015,-
657877,659391,+,516622,518136,+
810118,808463,-,744978,743323,-
703136,701700,-,264623,263187,-
756727,755321,-,324389,322983,-
522017,520434,-,33899,35482,+
374612,373260,-,510814,512166,+
69263,67824,-,898829,897390,-
742011,740674,-,360001,358664,-
613024,614583,+,348220,349779,+
481439,482713,+,658696,659970,+
332460,333920,+,367596,366136,-
243667,242393,-,820383,819109,-
255935,254520,-,856410,854995,-
825108,826730,+,112635,114257,+
744075,745487,+,764952,763540,-
172131,173450,+,402897,401578,-
467805,466294,-,543227,541716,-
730556,729147,-,178151,179560,+
56994,55660,-,205989,207323,+
122714,124570,+,877562,875706,-
737996,739195,+,714393,713194,-
501550,503391,+,218668,220509,+
822805,824289,+,110321,111805,+
216054,214438,-,383472,381856,-
792818,791307,-,443162,441651,-
502929,504383,+,220047,221501,+
436680,435571,-,431246,432355,+
475956,477512,+,921548,919992,-
524662,523472,-,662395,663585,+
445139,443973,-,69506,70672,+
51628,50171,-,211394,212851,+
455773,454580,-,59447,60640,+
455773,454589,-,587683,588867,+
780889,782916,+,673295,671268,-
685784,684162,-,590073,591695,+
559980,558670,-,752320,751010,-
327129,325603,-,254231,255757,+
659602,661275,+,775247,773574,-
611126,612352,+,346344,347570,+
448713,445990,-,65927,68650,+
790422,789067,-,440463,439108,-
799397,798027,-,449739,448369,-
445957,443465,-,68688,71180,+
475922,474768,-,921601,922755,+
233374,232028,-,313354,312008,-
95768,96898,+,507563,506433,-
24613,25878,+,379692,378427,-
482378,481236,-,659635,658493,-
99996,101207,+,190876,192087,+
42007,43311,+,368597,369901,+
194889,196178,+,10953,12242,+
373261,374616,+,512165,510810,-
180572,181678,+,145448,146554,+
130258,131514,+,869272,868016,-
719604,718465,-,528029,529168,+
482713,481604,-,659970,658861,-
523604,524662,+,663453,662395,-
354603,355877,+,21831,23105,+
684071,685816,+,591786,590041,-
147896,146790,-,428863,427757,-
313738,312509,-,523370,522141,-
247244,248776,+,824350,825882,+
460599,461957,+,677829,679187,+
33660,32551,-,698607,697498,-
567870,569021,+,386373,385222,-
271691,273736,+,469477,471522,+
828042,829238,+,115581,116777,+
112659,113696,+,160875,161912,+
217068,216049,-,384489,383470,-
156966,155701,-,722313,721048,-
199698,198529,-,14650,15819,+
763231,761948,-,849884,851167,+
705512,706735,+,630387,629164,-
652974,651829,-,567597,566452,-
651764,650676,-,566350,565262,-
259237,260586,+,859459,860808,+
312131,310887,-,522018,520774,-
832309,831110,-,119894,118695,-
220139,219003,-,799016,800152,+
232023,233378,+,312003,313358,+
241985,243685,+,818701,820401,+
378436,379749,+,267606,268919,+
531103,530018,-,297928,296843,-
478312,479340,+,257722,256694,-
720923,719814,-,525790,526899,+
713808,712378,-,198426,199856,+
826921,828084,+,114460,115623,+
448062,449297,+,66578,65343,-
725381,726538,+,576736,577893,+
70472,69555,-,900047,899130,-
327400,325628,-,253960,255732,+
504004,502136,-,221122,219254,-
523770,524678,+,663287,662379,-
775882,774833,-,579226,580275,+
127230,128321,+,872687,871596,-
32537,33652,+,697484,698599,+
750104,751105,+,49761,50762,+
356203,357345,+,23708,24850,+
79226,80266,+,389798,390838,+
388768,387008,-,419349,421109,+
466307,467806,+,541729,543228,+
13479,12556,-,295305,294382,-
303285,302224,-,759195,760256,+
132970,133905,+,866664,865729,-
174249,175160,+,400777,399866,-
422664,423662,+,301873,300875,-
358810,359748,+,195244,194306,-
443974,444963,+,70671,69682,-
475955,477514,+,921549,919990,-
435028,436668,+,432898,431258,-
227961,229538,+,664718,666295,+
371468,369456,-,739410,741422,+
378237,380123,+,267407,269293,+
146154,147908,+,427121,428875,+
619747,620664,+,888238,887321,-
192638,191529,-,412419,413528,+
737322,739193,+,715067,713196,-
440116,441045,+,544126,543197,-
137152,135815,-,862581,863918,+
605110,604256,-,556034,555180,-
373272,374618,+,512154,510808,-
227527,228594,+,664284,665351,+
798223,799401,+,448565,449743,+
570354,571253,+,354646,353747,-
684688,685809,+,591169,590048,-
271500,272870,+,469286,470656,+
536040,537098,+,459040,457982,-
704408,703416,-,757218,758210,+
569002,567878,-,385241,386365,+
131708,132772,+,867926,866862,-
827915,826803,-,115454,114342,-
728117,728995,+,180740,179862,-
496731,497594,+,199975,200838,+
284783,285754,+,584080,585051,+
718407,717532,-,529226,530101,+
165901,165014,-,230984,231871,+
699665,700633,+,175439,176407,+
708079,708888,+,814391,813582,-
745270,744086,-,763757,764941,+
145789,147060,+,426756,428027,+
201601,200624,-,615611,616588,+
382400,381399,-,271586,270585,-
116415,114949,-,164675,163209,-
798054,799400,+,448396,449742,+
63361,64491,+,892748,893878,+
258801,260282,+,859023,860504,+
262170,263105,+,170702,171637,+
824280,822571,-,111796,110087,-
381386,380439,-,270556,269609,-
118957,119940,+,881796,880813,-
815321,814536,-,102340,101555,-
58570,57467,-,327294,328397,+
279286,278339,-,477743,476796,-
745487,744087,-,763540,764940,+
444062,445903,+,70583,68742,-
242029,243666,+,818745,820382,+
501162,502100,+,218280,219218,+
481605,482384,+,658862,659641,+
219009,218134,-,800156,801031,+
517889,518794,+,903278,902373,-
806863,807717,+,251003,250149,-
136295,134928,-,863438,864805,+
290934,291926,+,467088,466096,-
740656,741987,+,358646,359977,+
472623,473576,+,534817,535770,+
196156,194945,-,12220,11009,-
834077,832611,-,121662,120196,-
445955,445188,-,68690,69457,+
3654,4538,+,3683,4567,+
530019,531065,+,296844,297890,+
116414,115485,-,164674,163745,-
563652,564629,+,374407,373430,-
624703,623738,-,840636,839671,-
824293,825066,+,111812,112585,+
312510,313721,+,522142,523353,+
318238,317240,-,371484,372482,+
52564,51635,-,210461,211390,+
616932,615061,-,278443,280314,+
632221,633090,+,707320,708189,+
67824,69269,+,897390,898835,+
158291,159193,+,626390,625488,-
543953,544855,+,487490,488392,+
492425,491727,-,339652,338954,-
695546,694731,-,182805,183620,+
6831,7619,+,283409,282621,-
124636,125481,+,875640,874795,-
317255,319087,+,372467,370635,-
828090,826810,-,115629,114349,-
216050,217072,+,383471,384493,+
55694,56632,+,207289,206351,-
385903,386823,+,422214,421294,-
808784,810052,+,743644,744912,+
815577,816350,+,102648,103421,+
714311,713484,-,197923,198750,+
220230,221918,+,798931,797243,-
623955,622828,-,839888,838761,-
188981,188037,-,416060,417004,+
68068,68952,+,897634,898518,+
601770,602765,+,304392,305387,+
67217,66270,-,896818,895871,-
418331,417537,-,851937,852731,+
830719,832392,+,118304,119977,+
173428,172601,-,401600,402427,+
751107,750106,-,50764,49763,-
414502,413708,-,356108,355314,-
310978,312114,+,520865,522001,+
408716,407346,-,785931,784561,-
646666,647532,+,25529,26395,+
378819,378010,-,267989,267180,-
540784,539999,-,830216,831001,+
160668,159940,-,729375,730103,+
132732,131710,-,866902,867924,+
26904,27650,+,377364,376618,-
420621,421379,+,303927,303169,-
55669,56826,+,207314,206157,-
320570,321292,+,803214,803936,+
125477,124302,-,874799,875974,+
642374,643126,+,243352,244104,+
277023,276073,-,475050,474100,-
187450,186548,-,647674,648576,+
186460,185489,-,648664,649635,+
181672,180527,-,146548,145403,-
738759,737998,-,713630,714391,+
53586,52795,-,209450,210241,+
12611,13462,+,294437,295288,+
248776,249519,+,825873,826616,+
497593,496730,-,200837,199974,-
576791,577981,+,911798,910608,-
370783,371850,+,740095,739028,-
206394,205561,-,453123,453956,+
479339,478320,-,256695,257714,+
63305,62514,-,892682,891891,-
701844,703136,+,263331,264623,+
620690,619746,-,887295,888239,+
405338,406051,+,227555,226842,-
671438,670665,-,734191,734964,+
675307,676185,+,600584,599706,-
382418,383875,+,271603,273060,+
759217,757826,-,57563,58954,+
17718,16972,-,689074,688328,-
614688,616196,+,280687,279179,-
682372,681695,-,593488,594165,+
254526,255845,+,855001,856320,+
244257,245027,+,821090,821860,+
193547,192624,-,411504,412427,+
175186,174242,-,399840,400784,+
826691,825651,-,114218,113178,-
755582,756724,+,323244,324386,+
338204,338827,+,640262,640885,+
384552,382834,-,273737,272019,-
758571,759527,+,58209,57253,-
816430,817257,+,103495,104322,+
206374,205082,-,453143,454435,+
45889,45113,-,134764,135540,+
450102,448792,-,64538,65848,+
247878,246709,-,824984,823815,-
383195,382401,-,272380,271586,-
518787,517891,-,902380,903276,+
247210,247890,+,824316,824996,+
25880,24747,-,378425,379558,+
271145,270396,-,468894,468145,-
365725,364967,-,642474,641716,-
578229,576817,-,910360,911772,+
448015,449646,+,66625,64994,-
502075,501149,-,219193,218267,-
820275,820970,+,107218,107913,+
791829,793142,+,442173,443486,+
408556,407780,-,785771,784995,-
500508,501116,+,217609,218217,+
441053,440115,-,543189,544127,+
678904,677975,-,596987,597916,+
708884,708147,-,813586,814323,+
1879,344,-,1879,344,-
58577,57438,-,327287,328426,+
453545,452742,-,60944,61747,+
558677,559519,+,751017,751859,+
541618,540782,-,829384,830220,+
757404,758417,+,59376,58363,-
11840,11031,-,274620,275429,+
273735,272176,-,471521,469962,-
278331,279311,+,476788,477768,+
712460,713545,+,199774,198689,-
259771,258365,-,859993,858587,-
1933,2808,+,1933,2808,+
449340,450029,+,65300,64611,-
612018,611122,-,347236,346340,-
681657,682382,+,594203,593478,-
97060,98004,+,506316,505372,-
25878,24607,-,378427,379698,+
382588,383874,+,271773,273059,+
141622,142614,+,127323,128315,+
321715,320582,-,804359,803226,-
214442,215425,+,381860,382843,+
719917,720918,+,526796,525795,-
370464,369742,-,740414,741136,+
452193,451453,-,62329,63069,+
524080,524682,+,662977,662375,-
814543,815286,+,101562,102305,+
339178,338204,-,641236,640262,-
485662,484676,-,493000,493986,+
678506,677226,-,597385,598665,+
701665,702450,+,263152,263937,+
110694,111338,+,539686,540330,+
447363,448022,+,67277,66618,-
282444,281713,-,480954,480223,-
794661,793981,-,445023,444343,-
1892,1089,-,1892,1089,-
216061,217086,+,383482,384507,+
484609,483698,-,494053,494964,+
676619,675951,-,599272,599940,+
99372,99992,+,190258,190878,+
694732,695547,+,183619,182804,-
293806,293276,-,609588,609058,-
443428,441971,-,71217,72674,+
717181,718359,+,530452,529274,-
474768,475919,+,922755,921604,-
524660,524052,-,662397,663005,+
761969,763219,+,851146,849896,-
248775,247915,-,825881,825021,-
407347,408762,+,784562,785977,+
810909,810115,-,745771,744977,-
580359,581054,+,738212,737517,-
730561,729128,-,178146,179579,+
524088,523471,-,662969,663586,+
133634,132969,-,866000,866665,+
826732,826091,-,114259,113618,-
121737,122456,+,878539,877820,-
601802,602941,+,304424,305563,+
675887,675282,-,600004,600609,+
741872,740664,-,359862,358654,-
301225,300452,-,761257,762030,+
2962,3597,+,2993,3628,+
198530,199384,+,15818,14964,-
749243,749932,+,48627,49316,+
499938,500510,+,217033,217605,+
111887,112528,+,160066,160707,+
446359,447672,+,68281,66968,-
614582,613986,-,349778,349182,-
474769,475608,+,922754,921915,-
100894,100166,-,191774,191046,-
203904,204518,+,455615,455001,-
63353,64750,+,892740,894137,+
680068,679400,-,595832,596500,+
816322,815573,-,103393,102644,-
501152,502531,+,218270,219649,+
682722,683684,+,593135,592173,-
741329,742012,+,359319,360002,+
662553,663113,+,928946,929506,+
326074,327231,+,255286,254129,-
781731,782927,+,672453,671257,-
558670,559689,+,751010,752029,+
63363,64418,+,892750,893805,+
520626,522017,+,35290,33899,-
65253,63976,-,894640,893363,-
32536,33660,+,697483,698607,+
615365,616804,+,280010,278571,-
799384,798065,-,449726,448407,-
795992,796921,+,446367,447296,+
628666,629235,+,486622,486053,-
466291,467703,+,541713,543125,+
758128,758760,+,58652,58020,-
502716,501376,-,219834,218494,-
399489,398959,-,770277,769747,-
42074,43378,+,368664,369968,+
255933,254533,-,856408,855008,-
445991,446917,+,68649,67723,-
310887,311999,+,520774,521886,+
319475,318504,-,370247,371218,+
789068,789883,+,439109,439924,+
339201,338545,-,641259,640603,-
190566,189841,-,414471,415196,+
452746,453579,+,61743,60910,-
135673,134867,-,864060,864866,+
69826,70485,+,899401,900060,+
248437,247217,-,825543,824323,-
258344,259519,+,858566,859741,+
361090,361737,+,193394,192747,-
386828,385902,-,421289,422215,+
144999,146120,+,425966,427087,+
683320,684240,+,592537,591617,-
622261,621533,-,838191,837463,-
259665,258565,-,859887,858787,-
198529,199698,+,15819,14650,-
673048,672542,-,602857,603363,+
539991,540785,+,831009,830215,-
142341,143366,+,128042,129067,+
728844,728131,-,180013,180726,+
473616,474260,+,535822,536466,+
142666,143370,+,128367,129071,+
771105,771677,+,423806,423234,-
155722,156972,+,721069,722319,+
758565,757402,-,58215,59378,+
826809,827384,+,114348,114923,+
423652,422654,-,300885,301883,+
602901,603545,+,305523,306167,+
737196,735832,-,715195,716559,+
166669,167265,+,934680,934084,-
544836,543952,-,488373,487489,-
751117,750104,-,50774,49761,-
122514,123182,+,877762,877094,-
473377,472625,-,535571,534819,-
436100,436705,+,431826,431221,-
29645,29076,-,335774,335205,-
611293,612396,+,346511,347614,+
821314,821937,+,108157,108780,+
341973,342608,+,544702,545337,+
69555,70469,+,899130,900044,+
795696,796316,+,446071,446691,+
223601,224125,+,912774,912250,-
817655,818260,+,105245,105850,+
675282,676253,+,600609,599638,-
435519,435022,-,432407,432904,+
286792,286232,-,583514,584074,+
607407,606781,-,552673,553299,+
421273,420602,-,303275,303946,+
703455,704414,+,758171,757212,-
55650,55072,-,207327,207905,+
463192,463944,+,681436,682188,+
119717,118956,-,881036,881797,+
658926,657919,-,517671,516664,-
405969,405277,-,226924,227616,+
133899,132970,-,865735,866664,+
789559,790425,+,439600,440466,+
338203,339168,+,640261,641226,+
524661,524131,-,662396,662926,+
123436,122516,-,876840,877760,+
388061,386862,-,420056,421255,+
829105,828362,-,116644,115901,-
677911,678864,+,597980,597027,-
796467,797078,+,446842,447453,+
706684,705500,-,629215,630399,+
501106,500507,-,218207,217608,-
115747,114410,-,164007,162670,-
821933,821088,-,108776,107931,-
659613,660503,+,775236,774346,-
677859,677224,-,598032,598667,+
820975,820268,-,107918,107211,-
254671,255525,+,855146,856000,+
683093,683659,+,592764,592198,-
774896,775885,+,580212,579223,-
802827,803462,+,234741,234106,-
739195,738404,-,713194,713985,+
186686,185496,-,648438,649628,+
57439,58557,+,328425,327307,-
571264,570731,-,353736,354269,+
818590,819114,+,104692,105216,+
678093,678887,+,597798,597004,-
216105,217082,+,383526,384503,+
459900,460535,+,677130,677765,+
99985,99392,-,190871,190278,-
303957,303334,-,758523,759146,+
45123,45899,+,135530,134754,-
604274,605110,+,555198,556034,+
673546,673043,-,602356,602859,+
564646,563942,-,373413,374117,+
378161,378850,+,267331,268020,+
389719,388814,-,418398,419303,+
392079,391450,-,186649,186020,-
242649,243179,+,819365,819895,+
679400,680119,+,596500,595781,-
790298,789066,-,440339,439107,-
247206,248378,+,824312,825484,+
823814,823041,-,111330,110557,-
218174,218800,+,800991,800365,-
659603,660790,+,775246,774059,-
113698,113141,-,161914,161357,-
833350,832484,-,120935,120069,-
318272,317256,-,371450,372466,+
816356,815565,-,103427,102636,-
356927,356214,-,24432,23719,-
115226,116386,+,163486,164646,+
244900,244085,-,821733,820918,-
112533,111865,-,160712,160044,-
832148,833587,+,119733,121172,+
563440,562826,-,374581,375195,+
202906,203433,+,456625,456098,-
756165,756725,+,323827,324387,+
534311,533115,-,777954,776758,-
160007,160630,+,730036,729413,-
606467,607159,+,553613,552921,-
172874,172083,-,402154,402945,+
329710,330276,+,710489,709923,-
791683,792225,+,442027,442569,+
258347,257817,-,858563,858033,-
128008,127217,-,871909,872700,+
464781,465380,+,683040,683639,+
679401,680060,+,596499,595840,-
466311,465679,-,541736,541104,-
431748,432662,+,310845,309931,-
3596,2964,-,3627,2995,-
663097,662468,-,929490,928861,-
744355,745482,+,764672,763545,-
209247,209873,+,509883,510509,+
651842,652450,+,566465,567073,+
101054,99996,-,191934,190876,-
454575,455156,+,60645,60064,-
454596,455156,+,588860,588300,-
96755,95766,-,506576,507565,+
445411,445911,+,69234,68734,-
355879,355163,-,23107,22391,-
